"id"	"researcher_name"	"application_title"	"application_summary"
"338953"	"Aamodt, Tor"	"Statistical synthesis of application specific computer architectures"	"This research program investigates sophisticated techniques for the economical development of microprocessor architectures in the approaching multi-billion to trillion transistors on a chip era.   The typical approach when developing a new computer architecture is to begin with a hypothesis of which particular architecture design will be fastest or most efficient.  This hypothesis is then tested using simulations to determine the actual performance of the design.  As the number of transistors on a chip grows, this methodology becomes increasingly ineffective as the initial hypotheses grow less accurate in the face of the increasing complexity of these devices.  Such inaccuracy means a growing amount of time must be spent refining the initial design.  The lack of analytical techniques to optimize the architecture in the initial development stages thus presents an imminent economic challenge to the computing industry.  This challenge provides an opportunity for Canadian industry to take a leading role in the development of architectures for the high performance computing systems that will power tomorrow's information technology systems.  This research program investigates statistical analysis techniques to rapidly and accurately explore the immense design space designers are already being confronted with today.  These statistical analysis techniques will be used to develop statistical synthesis techniques that will provide the tools necessary to maintain the rapid pace of innovation in information technology well into the future. The emphasis of this research program is on architecture design techniques for processors customized to application domains such as computational biology, network processing, and real-time computer graphics.  However, the techniques will also be applicable to the development of architectures for general purpose computing tasks (such as database servers and traditional desktop and portable computing systems).""338927,""Aarabi, Parham"
"338944"	"AbdelRaheem, Esam"	"Design and VLSI implementations of DSP algorithms for communication systems"	"The proposed research will leverage the invistigation of innovative solutions in the design and VLSI implementations of digital signal processing (DSP) algorithms for communication systems. Solutions that would lead to high performance, low complexity and low-power consumptions will be adopted. Objectives of the project are: (1) To further develop blind equalization techniques that have shorter time-to-convergence (TTC) quality to suit high-speed communication systems and for other  modulation schemes implemented in wireless communication standards (i.e., DPSK, DQPSK, GMSK, etc.). (2) To further develop computationally-efficient blind adaptive equalization techniques that reduce both the amount of computations and hence increase the system's throughput, and/or decrease hardware complexity. (3)To develop programmable/reconfigurable blind adaptive equalizer so that their filter lengths, adaptation parameters, and error measure are variables according to the modulation utilized in the receiver for multi-standard future communication equipments (also as in software-defined radios). (4) To develop low-lardware-complexity and/or computationally-efficient adaptive algorithms for echo cancellation applications in communication systems. (5)To achieve low-power in blind adaptive equalizers and adaptive echo cancellers (AECs) to respond to the increased demand of fast-growing mobile communication services. (6)To develop VLSI implementations of blind adaptive equalizers and echo cancellers that incorporate both high-speed, low-power, and low-complexity requirements. (7) To achieve performance enhancement and robustness of 802.11a/RA for high vehicular velocity, so that higher data rates may be achieved in a 5.9GHz Dedicated Short Range Communication (DSRC) system.   (8)To confirm feasibility, consider the complexity of the receiver design, and maintain consistency with the 802.11a/RA standard.""337534,""Abdelrahman, Tarek"
"338855"	"Aboulnasr, Tyseer"	"Signal and system modelling: algorithms, implementations and applications"	"While we may not recognize it, as people our senses never receive input in a clean, organized form.  Typically, audible signals are a mixture of conversation of several people in the same room, desirable speech mixed with background traffic noise, etc.  While we do hear the full mixture, we routinely manage to separate these signals and focus on the one that we deem important.  We are also able to shift attention quickly when a new signal arrives depending on the importance we attach to such a signal (e.g. fire alarm).  Man-made systems attempt to simulate this powerful performance of human beings in various applications.  For example, measuring the heart beat of a baby in its mother's womb will necessitate separating the fetus's heart beat from the mother's own heart beat since any sensing device will only be able to measure a mixture of both.  Similarly, microphones in a multiple speaker room will invariably pick up more than the desired speaker.  Hearing aids for a hearing impaired person in a party environment or even a kindergarten class will pick up the speech of all individuals around and some mechanism will have to determine which signals are undesirable, remove them and focus on the desired one. This research will study the signal processing aspects associated with the above problem with the objective of developing faster, lower complexity algorithms that can effectively model signals and systems with the goal of applying these algorithms to improve performance of hearing aids as one possible application.""343423,""AbouRisk, Nicholas"
"338951"	"Achenbach, Sven"	"Deep X-ray lithography processes for high resolution applications"	"The 1959 quote of Richard P. Feynman, Nobel Prize laureate in physics, that ""there's plenty of room at the bottom"" today holds more than ever. Microsystems technologies have revolutionized the way we perceive and control the physical world, and the world market of $33 billion US for smallest units commercially available is anticipating an annual growth of 11% to 16% [NEXUS III market analysis]. Microsystems technologies focus on fabricating miniaturized components with feature sizes on the order of 1/100 of the diameter of a human hair. Systems such as read/write heads for hard discs, inkjet printhead nozzles or digital projection systems strongly support the economy. Other components drive technical and scientific progress by allowing for new systems and solutions in sensing and actuating, for instance by providing specialized filters for space missions or novel focusing optics for X-rays. Among the broad fabrication portfolio, X-ray lithography using synchrotron radiation provides particularly outstanding structure quality. This technology, however, hasn't been available in Canada so far. With the Canadian Light Source, the largest research endeavor in Canada in a generation, getting operational, this technology now gets accessible as SyLMAND, the Synchrotron Laboartory for Micro and Nano Devices, is being developed. A research program will ensure that SyLMAND not only brings X-ray lithography to Canada, but that cutting-edge research can be carried out, including process technology and related applications. This includes novel approaches in radio frequency microsystems which will help to improve wireless communications, as required in cell phones, satellite communications and wireless LANs.""385123,""Achenbach, Sven"
"337843"	"Aggarwal, AkshaiKumar"	"Design of G-CODE algorithms and components"	"The research aims at developing algorithms and protocols required for an optimized network- aware scheduler for the Grid Computing Development Environment (G-CODE) system. The scheduler may use sender-side algorithm and historical experience to estimate bandwidth. It would use heuristic techniques like genetic algorithm to obtain a near-optimal schedule in near-real time. In early nineties, the traffic models using self-similar processes and long range dependencies were used. However the studies conducted in 2000 have shown that traffic follows Poisson distribution. We, therefore, propose to investigate a self-induced sender-side algorithm based on Poisson distribution. The Meta scheduler is to permit advance reservations and work-flow based task scheduling. We propose to investigate the use of genetic algorithm up to the lowest level, where its use may depend upon the depth of parallelism of the application. If the resources are represented by a dynamic graph, if each node is represented by a tuple and if applications are represented by graphs with dual weights, optimization process will match the requirements of the processes of an application with the compute-powers of  the heterogeneous nodes, after considering the  communication delays, latencies, prior reservations and the trust that the client is able to build. NOVELTIES OF THE WORK: There is no reported scheduler with sender-end bandwidth algorithm and with the ability to handle workflow type of jobs, prior reservations or communication delays. The scheduler algorithms become too slow, when even a thousand processes are required to be mapped. None of them tries to continuously evaluate trust factor at every level. Moreover our research is trying to develop algorithms and protocols, which are in alignment with the moving target of open Grid Computing standards. EXPECTED SIGNIFICANCE: The new approaches mentioned here are worth exploring if we are to progress towards the vision of a global grid, with unlimited number of ubiquitous devices connected to it.""326934,""Aggarwal, Priyanka"
"338853"	"Ahmad, Omair"	"Signal processing algorithms for applications in communication systems"	"The field of digital signal processing (DSP) has experienced an explosive growth during the past couple of decades. The DSP techniques have become integral parts of the products and services that we need or encounter in our daily lives. The research efforts of the applicant during the past five years have led to some very concrete results that have been shared with international scientific community, both from academia and industry, and have given rise to new ideas and directions that need to be further investigated. The overall objective of the proposed research is to develop efficient algorithms and to establish the underlying mathematical foundations for reliable processing of speech, image and video signals, and for their efficient software and hardware implementation for multimedia communication applications. The distortion of images by additive or multiplicative noise is common during their acquisition, compression, storage, transmission and reproduction. Presence of the noise makes the automatic interpretation of image data very difficult. Voice activity detection, pitch estimation of noise-corrupted speech, and identification and modeling of noisy speech systems are vital for reliable design of speech communication systems. Emerging communication and information networks deal with high volumes of digital speech, image and video signals and with their transmission through over-congested communication channels. Fundamental to these activities are the signal compression, and pre- and post-processing of such signals. Efforts will be put to reach solutions to these problems through design and implementation of DSP algorithms that are cost effective and are superior in performance. Discrete transforms are essential to signal processing tasks. To this end, new transforms exploiting more efficiently the intrinsic properties of signals will be investigated. Fast and efficient techniques for computing these and the existing transforms will be undertaken. Research efforts will also be directed towards efficient software and VLSI implementations of the algorithms developed in this proposal.""326921,""Ahmad, Shafique"
"338932"	"Aimez, Vincent"	"Innovative photonic devices realization using heterogeneous integration and quantum well dot intermixing"	"Contrary to the microelectronics industry, the photonics industry is not based upon a single core technology as important as CMOS on silicon. The realization of photonic components requires multiple fabrication processes specific to the variety of materials involved. A direct consequence of this situation is the absence of large scale fabrication technology for the production of Photonic Integrated Circuits (PICs). One of the reasons for this situation is related to the need for materials that exhibit both low propagation losses, like silica for example, as well as high optical gain such as III-V semiconductors - to date, no one single material can provide both properties efficiently. Furthermore, epitaxial growth of active materials does not allow the efficient realization of monolithic structures incorporating multiple distinct functions. As a result, there are currently no established fabrication processes that allow large scale integration of diverse optical functions on monolithic components. Therefore, complex photonic circuits are currently fabricated from numerous discrete components and the packaging costs associated with such devices often exceed that of the discrete components themselves. This research project aims to further develop two fabrication processes for integrated photonic components: quantum dot/well intermixing and heterogeneous integration of low loss silica waveguides with III-V materials gain sections. The tools required for this work, are involved in standard commercial microelectronic processes currently used for the fabrication of microprocessors, memories, and silicon on insulator (SOI) substrates. The processes developed within this research are expected to have a significant impact on increasing the functionality and reducing the fabrication cost of integrated photonic components for both the telecommunications and ""lab on a chip"" type bio-sensors.""329241,""AinDack, Lisa"
"338922"	"Aitchison, Stewart"	"Periodic structures for nonlinear optics"	"Nonlinear optics is the term used to refer to the interaction of light and matter where the strength of the interaction depends on the optical intensity. The nonlinear effects of interest in this research program are those based on the change in refractive index induced by a high intensity laser beam. Such effects have been used to demonstrate a range of all-optical switching and signal processing devices. However, the relatively small nonlinear coefficients present in most materials result in prohibitively high optical power levels and limit the potential applications of such devices. Periodic structures have fascinated scientists and engineers for decades because of their novel optical properties. For example the colors observed in opal crystals and butterfly wings are due to the underlying periodic structures and not a consequence of pigmentation. One of the associated benefits of such periodic structures is that they lead to a high degree of confinement for light and as a result make nonlinear optical interactions more efficient. The challenge to be overcome is to engineer periodic structures which will enhance nonlinear optical interactions and which in the long term will result in practical all-optical switching and signal processing devices. The aim of this application is to combine current and developing nonlinear materials with engineered, periodic photonic structures to demonstrate novel all-optical functionalities. In addition, the use of optical gain is such periodic structures will  be investigated with a view to further reducing the optical power requirements.""335286,""AitKadi, Daoud"
"338964"	"Ajib, Wessam"	"Link layer transmission techniques for multiple input multiple output MIMO-based future wireless networks"	"It is widely accepted that Multiple Input Multiple Output (MIMO) is a technology of choice for next generation wireless networks as it provides high spectral efficiency by using multiple transmit and receive antennas. To date, MIMO research projects mainly focus on physical transmission and coding techniques while the new spatial paradigm of MIMO systems can be exploited to improve the performances at higher levels (layers). The lack of higher layers algorithms adapted to be efficiently used with MIMO coding techniques is considered a limitation on the implementation of MIMO in wireless networks. The new spatial dimension of resources introduced by MIMO creates new challenges for re-designing the link level transmission techniques for single-user and multi-user wireless systems. In this research program, theoretical performance bounds will be investigated and new link control protocols and multiple access mechanisms applicable to next generation MIMO wireless networks will be developed. More specifically, the functionalities of (i) error control, (ii) medium access control, (iii) resource allocations, and (iv) scheduling with call admission control and Quality of Service (QoS) guarantees providing will be explored. New cross-layer channel-aware QoS-based transmission algorithms that aim to optimize the frame (link level data unit) level performances will be proposed and evaluated, analytically and by simulations, for different MIMO physical coding techniques. The theoretical study of diversity-multiplexing trade-off will be also performed to consider the transmission delay in the context of ARQ retransmission system for single-user as well as for multi-user systems with the impact of multi-user diversity. This program will give better understanding of the impact of MIMO technology at the higher layers and will propose theoretical and practical link control solutions to improve the global system performances. Thus, it contributes to resolve the industrial problem of implementing MIMO technology in wireless networks. The resulting intellectual property will be transferred to Canadian industries and helping them to be at the front position for the development of commercial MIMO wireless networks products.""331230,""Ajji, Abdellah"
"337853"	"AmarBensaber, Boucif"	"Développement de nouveaux services pour les réseaux ad hoc avec une évolution réelle vers les réseaux spontanés auto configurables (P2P, réseaux de capteurs)"	"Les développeurs de systèmes et réseaux comme Cisco systems projettent de développer d'ici les 15 prochaines années un réseau d'information intelligent. Ce réseau sera basé sur plusieurs technologies dont la diffusion (Multicast) et les réseaux mobiles. Le Multicast permet l'envoie de données, en une seule fois, d'un émetteur vers plusieurs récepteurs assurant une économie des ressources et offrant des services de groupe (gestion du groupe, routage,...) aux utilisateurs partageant souvent des intérêts communs (enseignement à distance, jeux en ligne, téléconférence, diffusion de publicités). De son côté, le développement des technologies sans fil offre aux usagers une grande flexibilité de communication en cassant les barrières de la mobilité et de l'éloignement. D'ailleurs, il est prévu que d'ici les trois prochaines années, les périphériques sans fil d'accès à Internet seront plus nombreux que les périphériques câblés. Dans certains cas, ces réseaux sans fil sont complètement dépourvus d'infrastructure fixe (station centrale, borne, relais) de réseaux : ce sont les réseaux ad hoc. Ils sont utilisables lors des communications en milieu restreint, dans des opérations militaires ou lors des sauvetages d'urgence (incendies, naufrage, tremblement de terre,...). Ces réseaux exigent la facilité de déploiement, les noeuds pouvant joindre et quitter le réseau de façon totalement dynamique. En plus, les noeuds sont alimentés par des sources d'énergie autonomes. Ces réseaux sont caractérisés par une bande passante limitée et par une grande exposition aux perturbations et aux attaques à cause de la libre exposition au média de transmission. Le programme de recherche proposé vise le développement d'une architecture générale capable de supporter la création de services et d'applications sécurisés sur les réseaux sans fil mobiles. La recherche abordera les problématiques liées à l'ingénierie des services suivants : sécurité des réseaux mobiles Ad hoc et des réseaux spontanés auto-configurables (P2P, Sensor Network), distribution des clés de cryptage Multicast et détection d'intrusions dans un environnement ouvert (réseaux radio mobile), routage Multicast et qualité de service. Le Canada ne saurait donc rester indifférent à de tels enjeux de recherche à incidence hautement stratégique.""339146,""Amari, Smain"
